periodo,pib_indice,pib_media4,pib_crescimento,c_indice,c_media4,c_crescimento,i_indice,i_media4,i_crescimento,g_indice,g_media4,g_crescimento,x_indice,x_media4,x_crescimento,m_indice,m_media4,m_crescimento,vab_indice,vab_media4,vab_crescimento,agro_indice,agro_media4,agro_crescimento,industria_indice,industria_media4,industria_crescimento,extrativas_indice,extrativas_media4,extrativas_crescimento,transformacao_indice,transformacao_media4,transformacao_crescimento,eletricidade_indice,eletricidade_media4,eletricidade_crescimento,construcao_indice,construcao_media4,construcao_crescimento,servicos_indice,servicos_media4,servicos_crescimento,comercio_indice,comercio_media4,comercio_crescimento,transporte_indice,transporte_media4,transporte_crescimento,informacao_indice,informacao_media4,informacao_crescimento,financeiras_indice,financeiras_media4,financeiras_crescimento,imobiliarias_indice,imobiliarias_media4,imobiliarias_crescimento,outros_servicos_indice,outros_servicos_media4,outros_servicos_crescimento,administracao_indice,administracao_media4,administracao_crescimento,recessao,pib_tendencia,c_tendencia,i_tendencia,g_tendencia,x_tendencia,m_tendencia,vab_tendencia,agro_tendencia,industria_tendencia,extrativas_tendencia,transformacao_tendencia,eletricidade_tendencia,construcao_tendencia,servicos_tendencia,comercio_tendencia,transporte_tendencia,informacao_tendencia,financeiras_tendencia,imobiliarias_tendencia,outros_servicos_tendencia,administracao_tendencia,trimestre,data,pib_crescimento_pct,pib_tendencia_pct,c_crescimento_pct,c_tendencia_pct,i_crescimento_pct,i_tendencia_pct,g_crescimento_pct,g_tendencia_pct,x_crescimento_pct,x_tendencia_pct,m_crescimento_pct,m_tendencia_pct,vab_crescimento_pct,vab_tendencia_pct,agro_crescimento_pct,agro_tendencia_pct,industria_crescimento_pct,industria_tendencia_pct,extrativas_crescimento_pct,extrativas_tendencia_pct,transformacao_crescimento_pct,transformacao_tendencia_pct,eletricidade_crescimento_pct,eletricidade_tendencia_pct,construcao_crescimento_pct,construcao_tendencia_pct,servicos_crescimento_pct,servicos_tendencia_pct,comercio_crescimento_pct,comercio_tendencia_pct,transporte_crescimento_pct,transporte_tendencia_pct,informacao_crescimento_pct,informacao_tendencia_pct,financeiras_crescimento_pct,financeiras_tendencia_pct,imobiliarias_crescimento_pct,imobiliarias_tendencia_pct,outros_servicos_crescimento_pct,outros_servicos_tendencia_pct,administracao_crescimento_pct,administracao_tendencia_pct
2020Q3,"165,3","164,6475","-0,030872463469546974","174,69","176,57999999999998","-0,03266362627881192","143,48","144,505","-0,04059885805337937","141,04","143,3275","-0,031096314072772135","298,17","303,4425","-0,02783295421779386","201,13","229,57750000000001","-0,09003438469237102","163,02","162,35500000000002","-0,03002150794599101","234,82","235,7825","0,03392970685610308","131,98","127,17500000000001","-0,035767765415015806","223,43","220,8925","0,014082405600826409","115,62","109,555","-0,06027920142388443","190,28","184,32500000000002","-0,004294511668107126","127,58","124,5275","-0,022182524881725785","171,08","172,43","-0,02930165789399619","156,58","150,6525","-0,020289713700434087","137,95","144,8525","-0,11020163705330421","331,2","330,1575","0,018973179840128473","217,27","212,5775","0,03258124058872092","210,79","208,9125","0,013142420678701638","148,86","155,07750000000001","-0,06776375112714161","146,58","149,51","-0,03981760965898151",False,"0,018257180149182053","0,022889653013284418","0,020059278821957575","0,013255205087795012","0,028909894469968736","0,04100183795520595","0,017660210133895307","0,036712225144641425","0,008231657820783058","0,02540521418817293","-0,0016074300317189365","0,027226908745953193","0,014158290441412183","0,019395724849348737","0,014609799333253863","0,012377553349368478","0,04089411206020612","0,02799720145197751","0,023390391692176913","0,02790872566793713","0,006609786019008343",3T2020,2020-07-01,"-3,0872463469546974","1,8257180149182053","-3,266362627881192","2,288965301328442","-4,059885805337937","2,0059278821957576","-3,1096314072772135","1,3255205087795012","-2,783295421779386","2,8909894469968735","-9,003438469237102","4,100183795520595","-3,002150794599101","1,7660210133895307","3,392970685610308","3,6712225144641426","-3,5767765415015806","0,8231657820783058","1,4082405600826409","2,540521418817293","-6,027920142388443","-0,16074300317189366","-0,4294511668107126","2,7226908745953193","-2,2182524881725785","1,4158290441412182","-2,930165789399619","1,9395724849348737","-2,0289713700434087","1,4609799333253863","-11,020163705330422","1,2377553349368478","1,8973179840128473","4,089411206020612","3,2581240588720917","2,799720145197751","1,3142420678701638","2,3390391692176915","-6,776375112714161","2,790872566793713","-3,981760965898151","0,6609786019008344"
2020Q4,"171,65","164,5525","-0,03570277476632777","180,91","175,46249999999998","-0,04581605601250782","163,52","148,31","-0,017163684559310832","144,28","142,48","-0,03693940315657851","296,48","299,295","-0,027955278050681542","243,87","228,025","-0,09769006281842019","168,85","162,195","-0,034668491846208904","236,68","236,6425","0,037121037811304936","135,36","127,95250000000001","-0,029670496340954533","213,37","217,415","0,00968281242743707","122,71","111,1825","-0,046584916177164204","180,15","183,18","-0,009717398061926397","131,01","125,25","-0,02096808864049393","176,53","171,74","-0,037331838565022424","161,04","151,9625","-0,018092238106776626","147,35","141,45749999999998","-0,12840616768588564","346,58","334,2125","0,020348193773422008","214,88","213,95499999999998","0,03277580672410885","212,29","210,33999999999997","0,017437782668633606","158,15","152,23250000000002","-0,09234140233722865","150,26","148,2125","-0,04808927424534348",False,"0,018129699082644814","0,022851849217819697","0,020015803949070734","0,013105407076529471","0,028300900345517507","0,040989614787038615","0,01752818969707815","0,03672403671636932","0,008095315746692507","0,02512423049011404","-0,0018359287653506445","0,027254581694270193","0,014088966919731844","0,019250215670377276","0,014501289881161533","0,012215242686006551","0,04052809787568366","0,027864195909100112","0,023208050775718886","0,027972731057989","0,006351051654798472",4T2020,2020-10-01,"-3,570277476632777","1,8129699082644815","-4,581605601250782","2,2851849217819695","-1,7163684559310832","2,0015803949070734","-3,693940315657851","1,3105407076529472","-2,7955278050681542","2,8300900345517506","-9,76900628184202","4,0989614787038615","-3,4668491846208904","1,7528189697078151","3,7121037811304936","3,672403671636932","-2,9670496340954533","0,8095315746692507","0,9682812427437071","2,512423049011404","-4,65849161771642","-0,18359287653506445","-0,9717398061926397","2,7254581694270192","-2,096808864049393","1,4088966919731845","-3,7331838565022424","1,9250215670377275","-1,8092238106776626","1,4501289881161532","-12,840616768588564","1,221524268600655","2,0348193773422008","4,052809787568366","3,2775806724108847","2,786419590910011","1,7437782668633606","2,3208050775718885","-9,234140233722865","2,7972731057989","-4,808927424534348","0,6351051654798472"
2021Q1,"173,15","165,8175","-0,02624972473023568","180,92","174,83","-0,050404649394383605","173,67","152,8425","-0,003861570045947782","145,57","141,8025","-0,04163217031342381","308,61","301,00250000000005","-0,011940323004201447","275,41","234,65000000000003","-0,07990314769975781","170,15","163,35500000000002","-0,02556072536387477","245,4","238,785","0,03052273830716934","138,16","130,0575","-0,01117636996065463","218,39","216,7575","-0,002083237420008377","121,99","113,2325","-0,023773601172514924","187,02","185,0275","0,009934091126182265","137,64","128,28","-0,0002727662393328112","177,68","171,57","-0,03930791197715444","161,53","153,555","-0,011363636363636243","150,54","140,17249999999999","-0,12656946132037283","362,1","340,52750000000003","0,029476007285864414","213,62","215,4325","0,03857927975702635","213,38","211,465","0,01853167483473217","159,95","150,9","-0,0984989918602045","150,37","147,31","-0,050256278005222144",False,"0,018002218016107574","0,022814045422354972","0,019972329076183896","0,012955609065263933","0,02769190622106627","0,04097739161887128","0,017396169260260996","0,03673584828809721","0,007958973672601954","0,02484324679205515","-0,002064427498982349","0,02728225464258719","0,014019643398051503","0,01910470649140581","0,014392780429069203","0,012052932022644623","0,04016208369116119","0,02773119036622271","0,023025709859260862","0,02803673644804087","0,006092317290588598",1T2021,2021-01-01,"-2,624972473023568","1,8002218016107574","-5,04046493943836","2,281404542235497","-0,3861570045947782","1,9972329076183897","-4,163217031342381","1,2955609065263933","-1,1940323004201447","2,769190622106627","-7,9903147699757815","4,097739161887128","-2,556072536387477","1,7396169260260996","3,052273830716934","3,673584828809721","-1,117636996065463","0,7958973672601954","-0,2083237420008377","2,484324679205515","-2,3773601172514924","-0,2064427498982349","0,9934091126182265","2,728225464258719","-0,02727662393328112","1,4019643398051502","-3,930791197715444","1,9104706491405812","-1,1363636363636243","1,4392780429069203","-12,656946132037284","1,2052932022644622","2,9476007285864414","4,016208369116119","3,8579279757026352","2,7731190366222713","1,853167483473217","2,3025709859260863","-9,84989918602045","2,8036736448040873","-5,025627800522214","0,6092317290588598"
2021Q2,"171,94","170,51","0,027447199542044665","178,42","178,73499999999999","-0,00142466059556412","165,31","161,495","0,09190175960514546","147,45","144,58499999999998","-0,0029136423978071146","338,03","310,3225","0,018661523942390623","264,83","246,31","0,0021054344619955145","169,05","167,7675","0,025646120221920032","232,56","237,365","0,010913427242043916","135,19","135,1725","0,06288578730096339","227,39","220,645","0,0015205846307475568","117,23","119,3875","0,0885322878439061","185,31","185,69000000000003","0,017033629094096003","138,89","133,78","0,06814643299133705","178,5","175,9475","0,00946657295715636","158,37","159,38","0,05940807949881188","149,21","146,2625","-0,03203123707417155","379,03","354,72749999999996","0,07596702888385032","212,34","214,5275","0,020745357869318637","213,94","212,6","0,021648766188519408","162,34","157,32500000000002","-0,014948736010017893","151,32","149,6325","-0,013173514476027215",False,"0,017874736949570334","0,02277624162689025","0,019928854203297056","0,012805811053998393","0,027082912096615043","0,04096516845070394","0,017264148823443844","0,0367476598598251","0,007822631598511404","0,02456226309399626","-0,0022929262326140537","0,02730992759090419","0,013950319876371162","0,018959197312434353","0,014284270976976873","0,011890621359282696","0,039796069506638734","0,027598184823345313","0,02284336894280284","0,028100741838092743","0,0058335829263787276",2T2021,2021-04-01,"2,7447199542044665","1,7874736949570333","-0,142466059556412","2,2776241626890252","9,190175960514546","1,9928854203297055","-0,29136423978071146","1,2805811053998393","1,8661523942390623","2,708291209661504","0,21054344619955145","4,096516845070394","2,5646120221920032","1,7264148823443843","1,0913427242043916","3,67476598598251","6,288578730096339","0,7822631598511404","0,15205846307475568","2,456226309399626","8,853228784390609","-0,22929262326140537","1,7033629094096003","2,730992759090419","6,814643299133705","1,3950319876371162","0,9466572957156361","1,8959197312434353","5,940807949881188","1,4284270976976872","-3,203123707417155","1,1890621359282696","7,596702888385032","3,9796069506638734","2,0745357869318637","2,7598184823345315","2,164876618851941","2,2843368942802837","-1,4948736010017893","2,810074183809274","-1,3173514476027215","0,5833582926378728"
2021Q3,"172,2","172,235","0,046083299169437764","181,08","180,3325","0,021250991052214507","165,16","166,915","0,15508113906093213","149,4","146,675","0,023355601681464","305,78","312,225","0,02894288044687232","248,07","258,045","0,12399952085896926","169,34","169,34750000000003","0,043069200209417735","218,85","233,3725","-0,010221284446470746","133,86","135,6425","0,06658148220955384","231,0","222,5375","0,007447061353373252","113,25","118,795","0,08434119848477928","186,43","184,7275","0,002183643021836268","144,2","137,935","0,10766698118889395","180,64","178,33749999999998","0,03426027953372368","158,7","159,91","0,06144936194221806","150,0","149,275","0,030531057454997512","384,95","368,16499999999996","0,11511929912238839","210,1","212,73499999999999","0,0007409062577177217","213,74","213,3375","0,02118111649614085","169,87","162,57750000000001","0,04836291531653525","152,98","151,2325","0,0115209684970905",False,"0,017747255883033095","0,022738437831425526","0,019885379330410215","0,012656013042732854","0,026473917972163807","0,04095294528253661","0,017132128386626692","0,036759471431553","0,007686289524420853","0,02428127939593737","-0,0025214249662457618","0,027337600539221192","0,013880996354690821","0,01881368813346289","0,014175761524884542","0,01172831069592077","0,03943005532211627","0,027465179280467912","0,022661028026344815","0,028164747228144615","0,005574848562168857",3T2021,2021-07-01,"4,608329916943776","1,7747255883033095","2,1250991052214507","2,2738437831425524","15,508113906093213","1,9885379330410216","2,3355601681464","1,2656013042732854","2,894288044687232","2,6473917972163807","12,399952085896926","4,095294528253661","4,3069200209417735","1,7132128386626693","-1,0221284446470746","3,6759471431552995","6,658148220955384","0,7686289524420853","0,7447061353373252","2,428127939593737","8,434119848477927","-0,25214249662457616","0,2183643021836268","2,7337600539221194","10,766698118889394","1,3880996354690822","3,426027953372368","1,881368813346289","6,144936194221806","1,4175761524884543","3,0531057454997512","1,172831069592077","11,511929912238838","3,943005532211627","0,07409062577177217","2,7465179280467913","2,118111649614085","2,2661028026344816","4,836291531653525","2,8164747228144615","1,15209684970905","0,5574848562168857"
2021Q4,"174,49","172,945","0,05100195986083467","182,48","180,72500000000002","0,02999216356771406","166,27","167,6025","0,13008226013080693","151,29","148,4275","0,04174270072992714","304,36","314,195","0,049783658263585995","254,39","260,675","0,14318605416072794","171,77","170,07750000000001","0,04859890872098416","253,66","237,6175","0,004120139028281011","130,42","134,4075","0,050448408589124805","223,95","225,1825","0,03572660579996789","109,04","115,37750000000001","0,03773075798799286","185,36","186,03","0,015558467081559169","143,61","141,08499999999998","0,1264271457085826","183,13","179,9875","0,04802317456620475","159,34","159,485","0,04950234432837064","153,56","150,8275","0,06623897637099496","396,94","380,755","0,13926020121928429","213,5","212,39","-0,0073146222336472055","215,88","214,235","0,018517638109727397","171,2","165,84","0,08938630055999863","155,58","152,5625","0,029349751201821705",False,"0,01761977481649585","0,022700634035960805","0,019841904457523374","0,012506215031467316","0,02586492384771258","0,04094072211436928","0,017000107949809537","0,036771283003280884","0,007549947450330302","0,02400029569787848","-0,0027499236998774663","0,02736527348753819","0,013811672833010482","0,018668178954491427","0,014067252072792212","0,011566000032558841","0,039064041137593805","0,02733217373759051","0,02247868710988679","0,028228752618196486","0,005316114197958986",4T2021,2021-10-01,"5,100195986083467","1,7619774816495852","2,999216356771406","2,2700634035960805","13,008226013080693","1,9841904457523374","4,174270072992714","1,2506215031467316","4,9783658263585995","2,5864923847712578","14,318605416072794","4,094072211436927","4,859890872098416","1,7000107949809538","0,41201390282810113","3,6771283003280884","5,0448408589124805","0,7549947450330302","3,572660579996789","2,400029569787848","3,773075798799286","-0,2749923699877466","1,5558467081559169","2,736527348753819","12,64271457085826","1,3811672833010482","4,802317456620475","1,8668178954491428","4,950234432837064","1,4067252072792211","6,623897637099496","1,156600003255884","13,926020121928428","3,9064041137593803","-0,7314622233647206","2,733217373759051","1,8517638109727397","2,247868710988679","8,938630055999862","2,8228752618196484","2,9349751201821705","0,5316114197958987"
2022Q1,"175,7","173,58249999999998","0,046828591674581865","184,21","181,54749999999999","0,03842303952410897","163,14","164,97","0,07934638598557342","151,45","149,89749999999998","0,057086440648084213","333,84","320,5025","0,06478351508708369","248,27","253,89","0,08199445983379472","172,98","170,78500000000003","0,045483762358054625","229,39","233,615","-0,021651276252695917","134,71","133,54500000000002","0,02681506256847932","217,18","224,88","0,03747275180789589","114,62","113,53500000000001","0,002671494491422566","198,3","188,85000000000002","0,0206590912161706","147,79","143,6225","0,11960165263486133","184,6","181,71749999999997","0,059144955411785105","159,21","158,905","0,03484093647227371","159,16","152,98250000000002","0,09138739767072734","384,53","386,3625","0,1345999955950694","209,5","211,36","-0,018903832987130498","214,92","214,62","0,014919726668715771","177,99","170,35","0,12889330682571232","156,12","154,0","0,04541443214988794",False,"0,01749229374995861","0,02266283024049608","0,019798429584636536","0,012356417020201776","0,025255929723261343","0,04092849894620194","0,01686808751299238","0,03678309457500878","0,00741360537623975","0,023719311999819588","-0,0029784224335091744","0,02739294643585519","0,013742349311330141","0,018522669775519966","0,013958742620699882","0,011403689369196914","0,03869802695307135","0,02719916819471311","0,022296346193428764","0,028292758008248355","0,005057379833749112",1T2022,2022-01-01,"4,6828591674581865","1,7492293749958612","3,842303952410897","2,266283024049608","7,934638598557342","1,9798429584636537","5,708644064808421","1,2356417020201775","6,478351508708369","2,5255929723261343","8,199445983379473","4,092849894620194","4,5483762358054625","1,6868087512992382","-2,1651276252695917","3,6783094575008777","2,681506256847932","0,7413605376239749","3,7472751807895888","2,371931199981959","0,2671494491422566","-0,29784224335091747","2,06590912161706","2,739294643585519","11,960165263486132","1,3742349311330142","5,9144955411785105","1,8522669775519967","3,484093647227371","1,3958742620699882","9,138739767072735","1,1403689369196914","13,45999955950694","3,869802695307135","-1,8903832987130498","2,719916819471311","1,4919726668715771","2,2296346193428764","12,88933068257123","2,8292758008248353","4,541443214988794","0,5057379833749112"
2022Q2,"177,71","175,02499999999998","0,026479385373291864","187,96","183,9325","0,029079363303214256","168,48","165,7625","0,02642496671723582","150,13","150,5675","0,04137704464501857","322,3","316,57","0,020132281739158486","262,13","253,215","0,028033778571718626","174,82","172,2275","0,02658440997213396","227,66","232,39000000000001","-0,020959282118256706","136,98","133,9925","-0,008729586269396572","219,52","222,9125","0,0102766887987491","115,59","113,125","-0,05245524028897497","206,97","194,265","0,04617911573051847","150,75","146,5875","0,0957355359545522","186,89","183,81499999999997","0,044715042839483354","161,56","159,70250000000001","0,00202346593048075","162,15","156,2175","0,06806255875566203","394,95","390,34250000000003","0,10040101204445695","209,11","210,5525","-0,018529093006724007","216,98","215,38","0,01307619943555971","184,07","175,7825","0,11732083267122184","153,76","154,61","0,033264832172155145",False,"0,017364812683421372","0,02262502644503136","0,019754954711749696","0,012206619008936237","0,024646935598810107","0,040916275778034604","0,016736067076175226","0,036794906146736674","0,007277263302149199","0,023438328301760698","-0,003206921167140879","0,027420619384172187","0,013673025789649802","0,0183771605965485","0,013850233168607553","0,011241378705834987","0,03833201276854888","0,027066162651835708","0,02211400527697074","0,028356763398300226","0,0047986454695392415",2T2022,2022-04-01,"2,6479385373291864","1,7364812683421371","2,9079363303214256","2,2625026445031358","2,642496671723582","1,9754954711749695","4,137704464501857","1,2206619008936237","2,0132281739158486","2,464693559881011","2,8033778571718626","4,09162757780346","2,658440997213396","1,6736067076175227","-2,0959282118256706","3,6794906146736674","-0,8729586269396572","0,7277263302149198","1,02766887987491","2,3438328301760696","-5,245524028897497","-0,3206921167140879","4,617911573051847","2,7420619384172187","9,57355359545522","1,3673025789649802","4,471504283948335","1,83771605965485","0,202346593048075","1,3850233168607553","6,806255875566203","1,1241378705834988","10,040101204445694","3,833201276854888","-1,8529093006724007","2,706616265183571","1,307619943555971","2,211400527697074","11,732083267122185","2,8356763398300227","3,3264832172155145","0,47986454695392416"
2022Q3,"179,58","176,87","0,026910906610154717","189,37","186,005","0,03145578306738939","173,79","167,92","0,0060210286672857105","153,07","151,48499999999999","0,0327935912732229","331,43","322,9825","0,034454319801425326","275,41","260,05","0,007769962603421776","176,91","174,11999999999998","0,028181697397363203","238,61","237,33","0,016957867786478786","137,43","134,885","-0,0055845328713347575","224,24","221,2225","-0,0059091164410493","115,06","113,5775","-0,04392019866155983","207,52","199,53750000000002","0,0801721454574984","153,58","148,9325","0,07972958277449527","189,22","185,95999999999998","0,04274199200953244","161,61","160,43","0,0032518291538992106","164,49","159,84","0,07077541450343316","407,36","395,945","0,07545529857536715","213,23","211,335","-0,006580957529320419","219,11","216,7225","0,01586687760004679","188,28","180,385","0,10953237686641737","155,71","155,29250000000002","0,026846081364786167",False,"0,017237331616884132","0,022587222649566634","0,019711479838862858","0,012056820997670697","0,02403794147435888","0,04090405260986727","0,016604046639358074","0,03680671771846457","0,007140921228058648","0,023157344603701807","-0,003435419900772587","0,027448292332489188","0,013603702267969461","0,018231651417577044","0,013741723716515223","0,01107906804247306","0,03796599858402642","0,02693315710895831","0,021931664360512717","0,028420768788352098","0,004539911105329371",3T2022,2022-07-01,"2,6910906610154717","1,7237331616884133","3,1455783067389387","2,2587222649566634","0,602102866728571","1,9711479838862858","3,27935912732229","1,2056820997670696","3,4454319801425326","2,403794147435888","0,7769962603421776","4,090405260986727","2,8181697397363203","1,6604046639358074","1,6957867786478786","3,6806717718464568","-0,5584532871334758","0,7140921228058648","-0,59091164410493","2,3157344603701806","-4,392019866155983","-0,3435419900772587","8,017214545749841","2,744829233248919","7,972958277449527","1,3603702267969462","4,274199200953244","1,8231651417577044","0,32518291538992106","1,3741723716515224","7,0775414503433165","1,1079068042473061","7,545529857536715","3,796599858402642","-0,6580957529320419","2,693315710895831","1,5866877600046791","2,1931664360512717","10,953237686641737","2,84207687883521","2,6846081364786167","0,45399111053293706"
2022Q4,"180,35","178,335","0,03116597762294382","191,34","188,22","0,0414718494950892","171,8","169,3025","0,010143046792261634","151,76","151,6025","0,021390914756362456","346,38","333,4875","0,061402950397046574","269,73","263,88500000000005","0,012314184329145661","177,51","175,55499999999998","0,03220590613102825","248,67","236,0825","-0,006459961913579559","136,66","136,445","0,01515912430481925","227,55","222,12250000000003","-0,013588977829094073","113,69","114,74","-0,005525340729345074","209,85","205,66000000000003","0,10552061495457732","151,0","150,78","0,06871743984123069","190,03","187,685","0,042766858809639485","161,26","160,91","0,008935009562027751","166,55","163,0875","0,0812849115711658","415,62","400,615","0,052159525153970376","216,24","212,02","-0,0017420782522716838","221,24","218,0625","0,01786589492846624","188,52","184,715","0,1138145200192957","154,97","155,14","0,016894715280622696",False,"0,017109850550346892","0,022549418854101912","0,019668004965976017","0,011907022986405159","0,023428947349907643","0,04089182944169993","0,016472026202540922","0,036818529290192456","0,007004579153968096","0,022876360905642917","-0,0036639186344042916","0,02747596528080619","0,01353437874628912","0,01808614223860558","0,013633214264422893","0,010916757379111134","0,037599984399503954","0,02680015156608091","0,021749323444054693","0,02848477417840397","0,004281176741119497",4T2022,2022-10-01,"3,116597762294382","1,7109850550346892","4,14718494950892","2,254941885410191","1,0143046792261634","1,9668004965976018","2,1390914756362456","1,1907022986405158","6,140295039704657","2,3428947349907645","1,231418432914566","4,089182944169993","3,220590613102825","1,6472026202540921","-0,6459961913579559","3,6818529290192457","1,515912430481925","0,7004579153968096","-1,3588977829094073","2,2876360905642916","-0,5525340729345074","-0,3663918634404292","10,552061495457732","2,747596528080619","6,871743984123069","1,353437874628912","4,2766858809639485","1,808614223860558","0,8935009562027751","1,3633214264422893","8,12849115711658","1,0916757379111135","5,215952515397038","3,759998439950395","-0,17420782522716838","2,680015156608091","1,7865894928466242","2,174932344405469","11,38145200192957","2,848477417840397","1,6894715280622696","0,4281176741119497"
2023Q1,"182,75","180,09750000000003","0,037532585370069205","191,63","190,07500000000002","0,04697117834175657","165,34","169,85250000000002","0,02959629023458832","153,87","152,20749999999998","0,015410530529194943","350,91","337,755","0,05382953331097262","248,9","264,0425","0,03998778998779007","180,13","177,3425","0,038396229177035224","285,98","250,23000000000002","0,07112128930077266","136,85","136,98","0,02572166685386934","236,1","226,85250000000002","0,00877134471718266","113,1","114,36","0,007266481701677874","210,44","208,695","0,10508339952343104","150,34","151,41750000000002","0,05427422583508856","191,13","189,3175","0,04182315957461458","162,03","161,615","0,01705421478241731","167,02","165,0525","0,07889791316000183","408,38","406,5775","0,052321330356853935","222,72","215,325","0,01875946252838756","221,85","219,79500000000002","0,0241123846798994","188,34","187,3025","0,09951570296448486","156,7","155,285","0,008344155844155932",False,"0,016982369483809653","0,02251161505863719","0,019624530093089176","0,011757224975139619","0,022819953225456414","0,0408796062735326","0,016340005765723767","0,03683034086192035","0,006868237079877545","0,022595377207584026","-0,0038924173680359962","0,027503638229123186","0,01346505522460878","0,017940633059634118","0,013524704812330562","0,010754446715749204","0,037233970214981496","0,02666714602320351","0,021566982527596666","0,02854877956845584","0,004022442376909626",1T2023,2023-01-01,"3,7532585370069205","1,6982369483809652","4,697117834175657","2,251161505863719","2,959629023458832","1,9624530093089176","1,5410530529194943","1,175722497513962","5,382953331097262","2,2819953225456415","3,9987789987790068","4,08796062735326","3,8396229177035224","1,6340005765723766","7,112128930077266","3,683034086192035","2,572166685386934","0,6868237079877545","0,8771344717182661","2,2595377207584026","0,7266481701677874","-0,38924173680359964","10,508339952343103","2,7503638229123184","5,427422583508856","1,346505522460878","4,182315957461458","1,794063305963412","1,705421478241731","1,3524704812330564","7,889791316000183","1,0754446715749204","5,2321330356853935","3,7233970214981498","1,875946252838756","2,666714602320351","2,41123846798994","2,1566982527596665","9,951570296448487","2,854877956845584","0,8344155844155932","0,4022442376909626"
2023Q2,"184,2","181,72","0,038251678331667094","193,52","191,465","0,04095252334416166","165,72","169,1625","0,02051127365960337","157,49","154,04749999999999","0,023112557490826413","360,79","347,3775","0,0973165492624064","262,75","264,1975","0,04337223308255833","181,45","179,0","0,03932298848906246","274,45","261,9275","0,12710314557425018","138,15","137,2725","0,02447898203257637","239,43","231,83","0,04000448606516027","113,15","113,75","0,005524861878453136","209,31","209,27999999999997","0,07729132885491463","151,43","151,5875","0,034109320371791485","192,64","190,755","0,03775535184832601","162,44","161,835","0,01335295314725804","169,12","166,79500000000002","0,06771008369740916","412,25","410,9025","0,052671692167775674","225,85","219,51","0,042542833735054186","223,36","221,39","0,027904169375057908","190,11","188,8125","0,07412569510616818","157,82","156,29999999999998","0,010930728930858002",False,"0,016854888417272413","0,022473811263172466","0,019581055220202336","0,01160742696387408","0,02221095910100518","0,040867383105365265","0,01620798532890661","0,036842152433648245","0,006731895005786994","0,022314393509525136","-0,004120916101667704","0,027531311177440187","0,013395731702928439","0,017795123880662657","0,013416195360238232","0,010592136052387277","0,03686795603045903","0,02653414048032611","0,021384641611138643","0,028612784958507713","0,0037637080126997555",2T2023,2023-04-01,"3,8251678331667094","1,6854888417272413","4,095252334416166","2,2473811263172467","2,051127365960337","1,9581055220202335","2,3112557490826413","1,160742696387408","9,73165492624064","2,2210959101005177","4,337223308255833","4,086738310536527","3,932298848906246","1,6207985328906611","12,710314557425018","3,6842152433648243","2,447898203257637","0,6731895005786994","4,000448606516027","2,2314393509525137","0,5524861878453136","-0,41209161016677043","7,729132885491463","2,7531311177440188","3,4109320371791485","1,339573170292844","3,7755351848326013","1,7795123880662658","1,335295314725804","1,3416195360238232","6,771008369740916","1,0592136052387278","5,267169216777567","3,686795603045903","4,254283373505419","2,653414048032611","2,790416937505791","2,1384641611138644","7,412569510616818","2,861278495850771","1,0930728930858002","0,3763708012699756"
2023Q3,"184,45","182,9375","0,034304856674393536","195,3","192,9475","0,03732426547673451","161,83","166,1725","-0,010406741305383327","158,14","155,315","0,025283031323233507","369,21","356,8225","0,10477347843923424","263,63","261,2525","0,004624110747933008","181,86","180,2375","0,03513381575924668","262,6","267,925","0,12891332743437411","138,94","137,65","0,02049894354450088","242,1","236,29500000000002","0,06813276226423626","113,55","113,3725","-0,0018049349563074024","218,75","212,08749999999998","0,06289544571822314","146,96","149,9325","0,006714451177546765","193,33","191,7825","0,03131049688104981","162,5","162,0575","0,010144611356978084","166,9","167,3975","0,047281656656656734","413,08","412,3325","0,041388324135927856","229,48","223,5725","0,05790569475004137","226,0","223,1125","0,029484709709421075","191,24","189,5525","0,05082185325830868","158,1","156,89749999999998","0,010335334932465967",False,"0,016727407350735173","0,022436007467707745","0,019537580347315498","0,01145762895260854","0,02160196497655395","0,04085515993719793","0,016075964892089456","0,03685396400537613","0,0065955529316964415","0,022033409811466245","-0,004349414835299409","0,027558984125757188","0,0133264081812481","0,017649614701691192","0,013307685908145902","0,01042982538902535","0,03650194184593657","0,02640113493744871","0,02120230069468062","0,028676790348559585","0,0035049736484898814",3T2023,2023-07-01,"3,4304856674393536","1,6727407350735173","3,732426547673451","2,2436007467707744","-1,0406741305383327","1,9537580347315497","2,5283031323233507","1,145762895260854","10,477347843923424","2,160196497655395","0,4624110747933008","4,085515993719794","3,513381575924668","1,6075964892089456","12,891332743437411","3,685396400537613","2,049894354450088","0,6595552931696441","6,813276226423626","2,2033409811466247","-0,18049349563074024","-0,4349414835299409","6,289544571822314","2,7558984125757187","0,6714451177546765","1,33264081812481","3,131049688104981","1,7649614701691192","1,0144611356978084","1,33076859081459","4,728165665665673","1,0429825389025351","4,138832413592786","3,6501941845936567","5,790569475004137","2,6401134937448707","2,9484709709421075","2,120230069468062","5,082185325830868","2,8676790348559584","1,0335334932465967","0,35049736484898814"
